净值日期,单位净值,日增长率,累计净值,日收益率,quarter
2024-05-31,0.5132,-0.25,0.5132,-0.0025,2024Q2
2024-06-03,0.5318,3.62,0.5318,0.0362,2024Q2
2024-06-04,0.5323,0.09,0.5323,0.0009,2024Q2
2024-06-05,0.5227,-1.8,0.5227,-0.018000000000000002,2024Q2
2024-06-06,0.5377,2.87,0.5377,0.0287,2024Q2
2024-06-07,0.5248,-2.4,0.5248,-0.024,2024Q2
2024-06-11,0.5288,0.76,0.5288,0.0076,2024Q2
2024-06-12,0.5329,0.78,0.5329,0.0078000000000000005,2024Q2
2024-06-13,0.5421,1.73,0.5421,0.0173,2024Q2
2024-06-14,0.5699,5.13,0.5699,0.0513,2024Q2
2024-06-17,0.5726,0.47,0.5726,0.004699999999999999,2024Q2
2024-06-18,0.5833,1.87,0.5833,0.0187,2024Q2
2024-06-19,0.5812,-0.36,0.5812,-0.0036,2024Q2
2024-06-20,0.5808,-0.07,0.5808,-0.0007000000000000001,2024Q2
2024-06-21,0.5751,-0.98,0.5751,-0.0098,2024Q2
2024-06-24,0.5633,-2.05,0.5633,-0.020499999999999997,2024Q2
2024-06-25,0.547,-2.89,0.547,-0.028900000000000002,2024Q2
2024-06-26,0.5565,1.74,0.5565,0.0174,2024Q2
2024-06-27,0.5414,-2.71,0.5414,-0.0271,2024Q2
2024-06-28,0.5546,2.44,0.5546,0.024399999999999998,2024Q2
2024-06-30,0.5546,0.0,0.5546,0.0,2024Q2
2024-07-01,0.5732,3.35,0.5732,0.0335,2024Q3
2024-07-02,0.5706,-0.45,0.5706,-0.0045000000000000005,2024Q3
2024-07-03,0.563,-1.33,0.563,-0.013300000000000001,2024Q3
2024-07-04,0.5647,0.3,0.5647,0.003,2024Q3
2024-07-05,0.5632,-0.27,0.5632,-0.0027,2024Q3
2024-07-08,0.5657,0.44,0.5657,0.0044,2024Q3
2024-07-09,0.5905,4.38,0.5905,0.0438,2024Q3
2024-07-10,0.6042,2.32,0.6042,0.0232,2024Q3
2024-07-11,0.6083,0.68,0.6083,0.0068000000000000005,2024Q3
2024-07-12,0.6008,-1.23,0.6008,-0.0123,2024Q3
2024-07-15,0.5929,-1.31,0.5929,-0.0131,2024Q3
2024-07-16,0.6025,1.62,0.6025,0.016200000000000003,2024Q3
2024-07-17,0.573,-4.9,0.573,-0.049,2024Q3
2024-07-18,0.5756,0.45,0.5756,0.0045000000000000005,2024Q3
2024-07-19,0.558,-3.06,0.558,-0.030600000000000002,2024Q3
2024-07-22,0.5633,0.95,0.5633,0.0095,2024Q3
2024-07-23,0.5556,-1.37,0.5556,-0.0137,2024Q3
2024-07-24,0.5561,0.09,0.5561,0.0009,2024Q3
2024-07-25,0.5279,-5.07,0.5279,-0.0507,2024Q3
2024-07-26,0.5335,1.06,0.5335,0.0106,2024Q3
2024-07-29,0.547,2.53,0.547,0.0253,2024Q3
2024-07-30,0.5375,-1.74,0.5375,-0.0174,2024Q3
2024-07-31,0.5483,2.01,0.5483,0.020099999999999996,2024Q3
2024-08-01,0.5511,0.51,0.5511,0.0051,2024Q3
2024-08-02,0.5184,-5.93,0.5184,-0.0593,2024Q3
2024-08-05,0.4842,-6.6,0.4842,-0.066,2024Q3
2024-08-06,0.4951,2.25,0.4951,0.0225,2024Q3
2024-08-07,0.4911,-0.81,0.4911,-0.008100000000000001,2024Q3
2024-08-08,0.483,-1.65,0.483,-0.0165,2024Q3
2024-08-09,0.4943,2.34,0.4943,0.023399999999999997,2024Q3
2024-08-12,0.498,0.75,0.498,0.0075,2024Q3
2024-08-13,0.5057,1.55,0.5057,0.0155,2024Q3
2024-08-14,0.5002,-1.09,0.5002,-0.0109,2024Q3
2024-08-15,0.4994,-0.16,0.4994,-0.0016,2024Q3
2024-08-16,0.5127,2.66,0.5127,0.026600000000000002,2024Q3
2024-08-19,0.5059,-1.33,0.5059,-0.013300000000000001,2024Q3
2024-08-20,0.5018,-0.81,0.5018,-0.008100000000000001,2024Q3
2024-08-21,0.5049,0.62,0.5049,0.0062,2024Q3
2024-08-22,0.5034,-0.3,0.5034,-0.003,2024Q3
2024-08-23,0.4948,-1.71,0.4948,-0.0171,2024Q3
2024-08-26,0.4853,-1.92,0.4853,-0.0192,2024Q3
2024-08-27,0.479,-1.3,0.479,-0.013000000000000001,2024Q3
2024-08-28,0.4803,0.27,0.4803,0.0027,2024Q3
2024-08-29,0.4683,-2.5,0.4683,-0.025,2024Q3
2024-08-30,0.4806,2.63,0.4806,0.0263,2024Q3
2024-09-02,0.4622,-3.83,0.4622,-0.0383,2024Q3
2024-09-03,0.4629,0.15,0.4629,0.0015,2024Q3
2024-09-04,0.45,-2.79,0.45,-0.0279,2024Q3
2024-09-05,0.4513,0.29,0.4513,0.0029,2024Q3
2024-09-06,0.4395,-2.61,0.4395,-0.026099999999999998,2024Q3
2024-09-09,0.4409,0.32,0.4409,0.0032,2024Q3
2024-09-10,0.447,1.38,0.447,0.0138,2024Q3
2024-09-11,0.4474,0.09,0.4474,0.0009,2024Q3
2024-09-12,0.4508,0.76,0.4508,0.0076,2024Q3
2024-09-13,0.4612,2.31,0.4612,0.0231,2024Q3
2024-09-18,0.4536,-1.65,0.4536,-0.0165,2024Q3
2024-09-19,0.448,-1.23,0.448,-0.0123,2024Q3
2024-09-20,0.4469,-0.25,0.4469,-0.0025,2024Q3
2024-09-23,0.4495,0.58,0.4495,0.0058,2024Q3
2024-09-24,0.4843,7.74,0.4843,0.0774,2024Q3
2024-09-25,0.486,0.35,0.486,0.0034999999999999996,2024Q3
2024-09-26,0.5035,3.6,0.5035,0.036000000000000004,2024Q3
2024-09-27,0.5254,4.35,0.5254,0.0435,2024Q3
2024-09-30,0.587,11.72,0.587,0.11720000000000001,2024Q3
2024-10-08,0.6632,12.98,0.6632,0.1298,2024Q4
2024-10-09,0.6269,-5.47,0.6269,-0.0547,2024Q4
2024-10-10,0.6151,-1.88,0.6151,-0.018799999999999997,2024Q4
2024-10-11,0.6011,-2.28,0.6011,-0.022799999999999997,2024Q4
2024-10-14,0.6284,4.54,0.6284,0.0454,2024Q4
2024-10-15,0.6165,-1.89,0.6165,-0.0189,2024Q4
2024-10-16,0.5925,-3.89,0.5925,-0.038900000000000004,2024Q4
2024-10-17,0.6097,2.9,0.6097,0.028999999999999998,2024Q4
2024-10-18,0.6732,10.41,0.6732,0.1041,2024Q4
2024-10-21,0.6902,2.53,0.6902,0.0253,2024Q4
2024-10-22,0.7069,2.42,0.7069,0.0242,2024Q4
2024-10-23,0.6916,-2.16,0.6916,-0.0216,2024Q4
2024-10-24,0.6954,0.55,0.6954,0.0055000000000000005,2024Q4
2024-10-25,0.6989,0.5,0.6989,0.005,2024Q4
2024-10-28,0.6913,-1.09,0.6913,-0.0109,2024Q4
2024-10-29,0.683,-1.2,0.683,-0.012,2024Q4
2024-10-30,0.6885,0.81,0.6885,0.008100000000000001,2024Q4
2024-10-31,0.688,-0.07,0.688,-0.0007000000000000001,2024Q4
2024-11-01,0.6619,-3.79,0.6619,-0.0379,2024Q4
2024-11-04,0.6825,3.11,0.6825,0.0311,2024Q4
2024-11-05,0.7016,2.8,0.7016,0.027999999999999997,2024Q4
2024-11-06,0.686,-2.22,0.686,-0.0222,2024Q4
2024-11-07,0.7024,2.39,0.7024,0.0239,2024Q4
2024-11-08,0.7102,1.11,0.7102,0.0111,2024Q4
2024-11-11,0.7112,0.14,0.7112,0.0014000000000000002,2024Q4
2024-11-12,0.7049,-0.89,0.7049,-0.0089,2024Q4
2024-11-13,0.724,2.71,0.724,0.0271,2024Q4
2024-11-14,0.6969,-3.74,0.6969,-0.0374,2024Q4
2024-11-15,0.6596,-5.35,0.6596,-0.0535,2024Q4
2024-11-18,0.6407,-2.87,0.6407,-0.0287,2024Q4
2024-11-19,0.6568,2.51,0.6568,0.025099999999999997,2024Q4
2024-11-20,0.6696,1.95,0.6696,0.0195,2024Q4
2024-11-21,0.6557,-2.08,0.6557,-0.0208,2024Q4
2024-11-22,0.6355,-3.08,0.6355,-0.0308,2024Q4
2024-11-25,0.6116,-3.76,0.6116,-0.037599999999999995,2024Q4
2024-11-26,0.6181,1.06,0.6181,0.0106,2024Q4
2024-11-27,0.6346,2.67,0.6346,0.026699999999999998,2024Q4
2024-11-28,0.6228,-1.86,0.6228,-0.018600000000000002,2024Q4
2024-11-29,0.6426,3.18,0.6426,0.0318,2024Q4
2024-12-02,0.6669,3.78,0.6669,0.0378,2024Q4
2024-12-03,0.6547,-1.83,0.6547,-0.0183,2024Q4
2024-12-04,0.6476,-1.08,0.6476,-0.0108,2024Q4
2024-12-05,0.6654,2.75,0.6654,0.0275,2024Q4
2024-12-06,0.668,0.39,0.668,0.0039000000000000003,2024Q4
2024-12-09,0.6553,-1.9,0.6553,-0.019,2024Q4
2024-12-10,0.6401,-2.32,0.6401,-0.0232,2024Q4
2024-12-11,0.6586,2.89,0.6586,0.028900000000000002,2024Q4
2024-12-12,0.6687,1.53,0.6687,0.015300000000000001,2024Q4
2024-12-13,0.6574,-1.69,0.6574,-0.0169,2024Q4
2024-12-16,0.6693,1.81,0.6693,0.0181,2024Q4
2024-12-17,0.6857,2.45,0.6857,0.0245,2024Q4
2024-12-18,0.6805,-0.76,0.6805,-0.0076,2024Q4
2024-12-19,0.6974,2.48,0.6974,0.0248,2024Q4
2024-12-20,0.7144,2.44,0.7144,0.024399999999999998,2024Q4
2024-12-23,0.7073,-0.99,0.7073,-0.009899999999999999,2024Q4
2024-12-24,0.7128,0.78,0.7128,0.0078000000000000005,2024Q4
2024-12-25,0.7151,0.32,0.7151,0.0032,2024Q4
2024-12-26,0.7689,7.52,0.7689,0.07519999999999999,2024Q4
2024-12-27,0.7649,-0.52,0.7649,-0.0052,2024Q4
2024-12-30,0.7483,-2.17,0.7483,-0.0217,2024Q4
2024-12-31,0.716,-4.32,0.716,-0.0432,2024Q4
2025-01-02,0.7019,-1.97,0.7019,-0.0197,2025Q1
2025-01-03,0.6876,-2.04,0.6876,-0.0204,2025Q1
2025-01-06,0.6931,0.8,0.6931,0.008,2025Q1
2025-01-07,0.7453,7.53,0.7453,0.0753,2025Q1
2025-01-08,0.7512,0.79,0.7512,0.0079,2025Q1
2025-01-09,0.7553,0.55,0.7553,0.0055000000000000005,2025Q1
2025-01-10,0.7414,-1.84,0.7414,-0.0184,2025Q1
2025-01-13,0.7341,-0.98,0.7341,-0.0098,2025Q1
2025-01-14,0.7728,5.27,0.7728,0.0527,2025Q1
2025-01-15,0.7551,-2.29,0.7551,-0.0229,2025Q1
2025-01-16,0.7637,1.14,0.7637,0.011399999999999999,2025Q1
2025-01-17,0.7686,0.64,0.7686,0.0064,2025Q1
2025-01-20,0.7965,3.63,0.7965,0.0363,2025Q1
2025-01-21,0.8227,3.29,0.8227,0.0329,2025Q1
2025-01-22,0.8581,4.3,0.8581,0.043,2025Q1
2025-01-23,0.8333,-2.89,0.8333,-0.028900000000000002,2025Q1
2025-01-24,0.841,0.92,0.841,0.0092,2025Q1
2025-01-27,0.789,-6.18,0.789,-0.061799999999999994,2025Q1
2025-02-05,0.7175,-9.06,0.7175,-0.0906,2025Q1
2025-02-06,0.7451,3.85,0.7451,0.0385,2025Q1
2025-02-07,0.7718,3.58,0.7718,0.0358,2025Q1
2025-02-10,0.7851,1.72,0.7851,0.0172,2025Q1
2025-02-11,0.8056,2.61,0.8056,0.026099999999999998,2025Q1
2025-02-12,0.8138,1.02,0.8138,0.0102,2025Q1
2025-02-13,0.7866,-3.34,0.7866,-0.0334,2025Q1
2025-02-14,0.7669,-2.5,0.7669,-0.025,2025Q1
2025-02-17,0.8203,6.96,0.8203,0.0696,2025Q1
2025-02-18,0.8046,-1.91,0.8046,-0.0191,2025Q1
2025-02-19,0.8157,1.38,0.8157,0.0138,2025Q1
2025-02-20,0.8138,-0.23,0.8138,-0.0023,2025Q1
2025-02-21,0.8543,4.98,0.8543,0.049800000000000004,2025Q1
2025-02-24,0.8373,-1.99,0.8373,-0.0199,2025Q1
2025-02-25,0.8268,-1.25,0.8268,-0.0125,2025Q1
2025-02-26,0.8333,0.79,0.8333,0.0079,2025Q1
2025-02-27,0.7859,-5.69,0.7859,-0.056900000000000006,2025Q1
2025-02-28,0.7343,-6.57,0.7343,-0.06570000000000001,2025Q1
2025-03-03,0.7046,-4.04,0.7046,-0.0404,2025Q1
2025-03-04,0.7114,0.97,0.7114,0.0097,2025Q1
2025-03-05,0.7334,3.09,0.7334,0.030899999999999997,2025Q1
2025-03-06,0.7588,3.46,0.7588,0.0346,2025Q1
2025-03-07,0.7475,-1.49,0.7475,-0.0149,2025Q1
2025-03-10,0.7738,3.52,0.7738,0.0352,2025Q1
2025-03-11,0.7742,0.05,0.7742,0.0005,2025Q1
2025-03-12,0.7905,2.11,0.7905,0.021099999999999997,2025Q1
2025-03-13,0.7859,-0.58,0.7859,-0.0058,2025Q1
2025-03-14,0.7995,1.73,0.7995,0.0173,2025Q1
2025-03-17,0.7975,-0.25,0.7975,-0.0025,2025Q1
2025-03-18,0.7995,0.25,0.7995,0.0025,2025Q1
2025-03-19,0.7554,-5.52,0.7554,-0.0552,2025Q1
2025-03-20,0.7456,-1.3,0.7456,-0.013000000000000001,2025Q1
2025-03-21,0.7327,-1.73,0.7327,-0.0173,2025Q1
2025-03-24,0.7399,0.98,0.7399,0.0098,2025Q1
2025-03-25,0.71,-4.04,0.71,-0.0404,2025Q1
2025-03-26,0.7086,-0.2,0.7086,-0.002,2025Q1
2025-03-27,0.6991,-1.34,0.6991,-0.0134,2025Q1
2025-03-28,0.6927,-0.92,0.6927,-0.0092,2025Q1
2025-03-31,0.702,1.34,0.702,0.0134,2025Q1
2025-04-01,0.6953,-0.95,0.6953,-0.0095,2025Q2
2025-04-02,0.7088,1.94,0.7088,0.0194,2025Q2
2025-04-03,0.6742,-4.88,0.6742,-0.048799999999999996,2025Q2
2025-04-07,0.6159,-8.65,0.6159,-0.08650000000000001,2025Q2
2025-04-08,0.6069,-1.46,0.6069,-0.0146,2025Q2
2025-04-09,0.6053,-0.26,0.6053,-0.0026,2025Q2
2025-04-10,0.6081,0.46,0.6081,0.0046,2025Q2
2025-04-11,0.6145,1.05,0.6145,0.0105,2025Q2
2025-04-14,0.6211,1.07,0.6211,0.010700000000000001,2025Q2
2025-04-15,0.6146,-1.05,0.6146,-0.0105,2025Q2
2025-04-16,0.6066,-1.3,0.6066,-0.013000000000000001,2025Q2
2025-04-17,0.6072,0.1,0.6072,0.001,2025Q2
2025-04-18,0.6098,0.43,0.6098,0.0043,2025Q2
2025-04-21,0.6301,3.33,0.6301,0.0333,2025Q2
2025-04-22,0.6134,-2.65,0.6134,-0.0265,2025Q2
2025-04-23,0.6068,-1.08,0.6068,-0.0108,2025Q2
2025-04-24,0.599,-1.29,0.599,-0.0129,2025Q2
2025-04-25,0.6009,0.32,0.6009,0.0032,2025Q2
2025-04-28,0.6026,0.28,0.6026,0.0028000000000000004,2025Q2
2025-04-29,0.6002,-0.4,0.6002,-0.004,2025Q2
2025-04-30,0.6041,0.65,0.6041,0.006500000000000001,2025Q2
2025-05-06,0.6309,4.44,0.6309,0.0444,2025Q2
2025-05-07,0.6273,-0.57,0.6273,-0.005699999999999999,2025Q2
2025-05-08,0.6379,1.69,0.6379,0.0169,2025Q2
2025-05-09,0.6247,-2.07,0.6247,-0.0207,2025Q2
2025-05-12,0.6335,1.41,0.6335,0.0141,2025Q2
2025-05-13,0.63,-0.55,0.63,-0.0055000000000000005,2025Q2
2025-05-14,0.6404,1.65,0.6404,0.0165,2025Q2
2025-05-15,0.6181,-3.48,0.6181,-0.0348,2025Q2
2025-05-16,0.6207,0.42,0.6207,0.0042,2025Q2
2025-05-19,0.613,-1.24,0.613,-0.0124,2025Q2
2025-05-20,0.6198,1.11,0.6198,0.0111,2025Q2
2025-05-21,0.6201,0.05,0.6201,0.0005,2025Q2
2025-05-22,0.6212,0.18,0.6212,0.0018,2025Q2
2025-05-23,0.6103,-1.75,0.6103,-0.0175,2025Q2
2025-05-26,0.6203,1.64,0.6203,0.016399999999999998,2025Q2
2025-05-27,0.6081,-1.97,0.6081,-0.0197,2025Q2
2025-05-28,0.6235,2.53,0.6235,0.0253,2025Q2
2025-05-29,0.6387,2.44,0.6387,0.024399999999999998,2025Q2
2025-05-30,0.6274,-1.77,0.6274,-0.0177,2025Q2
2025-06-03,0.6278,0.06,0.6278,0.0006,2025Q2
2025-06-04,0.661,5.29,0.661,0.0529,2025Q2
2025-06-05,0.6949,5.13,0.6949,0.0513,2025Q2
2025-06-06,0.6984,0.5,0.6984,0.005,2025Q2
2025-06-09,0.7016,0.46,0.7016,0.0046,2025Q2
2025-06-10,0.7009,-0.1,0.7009,-0.001,2025Q2
2025-06-11,0.6991,-0.26,0.6991,-0.0026,2025Q2
2025-06-12,0.7184,2.76,0.7184,0.0276,2025Q2
2025-06-13,0.7213,0.4,0.7213,0.004,2025Q2
2025-06-16,0.7503,4.02,0.7503,0.04019999999999999,2025Q2
2025-06-17,0.7472,-0.41,0.7472,-0.0040999999999999995,2025Q2
2025-06-18,0.7826,4.74,0.7826,0.047400000000000005,2025Q2
2025-06-19,0.781,-0.2,0.781,-0.002,2025Q2
2025-06-20,0.7605,-2.62,0.7605,-0.0262,2025Q2
2025-06-23,0.7468,-1.8,0.7468,-0.018000000000000002,2025Q2
2025-06-24,0.7475,0.09,0.7475,0.0009,2025Q2
2025-06-25,0.7597,1.63,0.7597,0.0163,2025Q2
2025-06-26,0.768,1.09,0.768,0.0109,2025Q2
2025-06-27,0.7964,3.7,0.7964,0.037000000000000005,2025Q2
2025-06-30,0.8165,2.52,0.8165,0.0252,2025Q2
2025-07-01,0.8138,-0.33,0.8138,-0.0033,2025Q3
2025-07-02,0.7897,-2.96,0.7897,-0.0296,2025Q3
2025-07-03,0.811,2.7,0.811,0.027000000000000003,2025Q3
2025-07-04,0.8146,0.44,0.8146,0.0044,2025Q3
2025-07-07,0.7997,-1.83,0.7997,-0.0183,2025Q3
2025-07-08,0.8479,6.03,0.8479,0.0603,2025Q3
2025-07-09,0.8477,-0.02,0.8477,-0.0002,2025Q3
2025-07-10,0.847,-0.08,0.847,-0.0008,2025Q3
2025-07-11,0.837,-1.18,0.837,-0.0118,2025Q3
2025-07-14,0.8414,0.53,0.8414,0.0053,2025Q3
2025-07-15,0.9028,7.3,0.9028,0.073,2025Q3
2025-07-16,0.8945,-0.92,0.8945,-0.0092,2025Q3
2025-07-17,0.9494,6.14,0.9494,0.061399999999999996,2025Q3
2025-07-18,0.945,-0.46,0.945,-0.0046,2025Q3
2025-07-21,0.9355,-1.01,0.9355,-0.0101,2025Q3
2025-07-22,0.9285,-0.75,0.9285,-0.0075,2025Q3
2025-07-23,0.9247,-0.41,0.9247,-0.0040999999999999995,2025Q3
2025-07-24,0.923,-0.18,0.923,-0.0018,2025Q3
2025-07-25,0.9166,-0.69,0.9166,-0.0069,2025Q3
2025-07-28,0.9751,6.38,0.9751,0.0638,2025Q3
2025-07-29,1.033,5.94,1.033,0.0594,2025Q3
2025-07-30,1.0236,-0.91,1.0236,-0.0091,2025Q3
2025-07-31,1.0407,1.67,1.0407,0.0167,2025Q3
2025-08-01,1.0269,-1.33,1.0269,-0.013300000000000001,2025Q3
2025-08-04,1.0293,0.23,1.0293,0.0023,2025Q3
2025-08-05,1.0277,-0.16,1.0277,-0.0016,2025Q3
2025-08-06,1.037,0.9,1.037,0.009000000000000001,2025Q3
2025-08-07,1.0218,-1.47,1.0218,-0.0147,2025Q3
2025-08-08,1.0176,-0.41,1.0176,-0.0040999999999999995,2025Q3
2025-08-11,1.0599,4.16,1.0599,0.0416,2025Q3
2025-08-12,1.0825,2.13,1.0825,0.0213,2025Q3
2025-08-13,1.1796,8.97,1.1796,0.0897,2025Q3
2025-08-14,1.1483,-2.65,1.1483,-0.0265,2025Q3
2025-08-15,1.184,3.11,1.184,0.0311,2025Q3
2025-08-18,1.2324,4.09,1.2324,0.0409,2025Q3
2025-08-19,1.2454,1.05,1.2454,0.0105,2025Q3
2025-08-20,1.2452,-0.02,1.2452,-0.0002,2025Q3
2025-08-21,1.2217,-1.89,1.2217,-0.0189,2025Q3
2025-08-22,1.2716,4.08,1.2716,0.0408,2025Q3
2025-08-25,1.3558,6.62,1.3558,0.0662,2025Q3
2025-08-26,1.331,-1.83,1.331,-0.0183,2025Q3
2025-08-27,1.3792,3.62,1.3792,0.0362,2025Q3
2025-08-28,1.5254,10.6,1.5254,0.106,2025Q3
2025-08-29,1.519,-0.42,1.519,-0.0042,2025Q3
2025-09-01,1.5733,3.57,1.5733,0.035699999999999996,2025Q3
2025-09-02,1.4795,-5.96,1.4795,-0.0596,2025Q3
2025-09-03,1.5118,2.18,1.5118,0.0218,2025Q3
2025-09-04,1.3654,-9.68,1.3654,-0.0968,2025Q3
2025-09-05,1.4891,9.06,1.4891,0.0906,2025Q3
2025-09-08,1.3878,-6.8,1.3878,-0.068,2025Q3
2025-09-09,1.351,-2.65,1.351,-0.0265,2025Q3
2025-09-10,1.4306,5.89,1.4306,0.058899999999999994,2025Q3
2025-09-11,1.5905,11.18,1.5905,0.1118,2025Q3
2025-09-12,1.5736,-1.06,1.5736,-0.0106,2025Q3
2025-09-15,1.543,-1.94,1.543,-0.0194,2025Q3
2025-09-16,1.5478,0.31,1.5478,0.0031,2025Q3
2025-09-17,1.5407,-0.46,1.5407,-0.0046,2025Q3
2025-09-18,1.5641,1.52,1.5641,0.0152,2025Q3
2025-09-19,1.5683,0.27,1.5683,0.0027,2025Q3
2025-09-22,1.5896,1.36,1.5896,0.013600000000000001,2025Q3
2025-09-23,1.5949,0.33,1.5949,0.0033,2025Q3
2025-09-24,1.5512,-2.74,1.5512,-0.0274,2025Q3
2025-09-25,1.56,0.57,1.56,0.005699999999999999,2025Q3
2025-09-26,1.494,-4.23,1.494,-0.042300000000000004,2025Q3
2025-09-29,1.5314,2.5,1.5314,0.025,2025Q3
2025-09-30,1.4993,-2.1,1.4993,-0.021,2025Q3
2025-10-09,1.4917,-0.51,1.4917,-0.0051,2025Q4
2025-10-10,1.436,-3.73,1.436,-0.0373,2025Q4
2025-10-13,1.3983,-2.63,1.3983,-0.0263,2025Q4
2025-10-14,1.3207,-5.55,1.3207,-0.0555,2025Q4
2025-10-15,1.3675,3.54,1.3675,0.0354,2025Q4
2025-10-16,1.3722,0.34,1.3722,0.0034000000000000002,2025Q4
2025-10-17,1.3308,-3.02,1.3308,-0.0302,2025Q4
2025-10-20,1.3901,4.46,1.3901,0.0446,2025Q4
2025-10-21,1.4913,7.28,1.4913,0.0728,2025Q4
2025-10-22,1.4909,-0.03,1.4909,-0.0003,2025Q4
2025-10-23,1.4556,-2.37,1.4556,-0.023700000000000002,2025Q4
2025-10-24,1.5525,6.66,1.5525,0.0666,2025Q4
2025-10-27,1.6439,5.89,1.6439,0.058899999999999994,2025Q4
2025-10-28,1.6669,1.4,1.6669,0.013999999999999999,2025Q4
2025-10-29,1.7193,3.14,1.7193,0.031400000000000004,2025Q4
2025-10-30,1.6463,-4.25,1.6463,-0.0425,2025Q4
2025-10-31,1.5438,-6.23,1.5438,-0.0623,2025Q4
2025-11-03,1.5555,0.76,1.5555,0.0076,2025Q4
2025-11-04,1.5368,-1.2,1.5368,-0.012,2025Q4
2025-11-05,1.5364,-0.03,1.5364,-0.0003,2025Q4
2025-11-06,1.6056,4.5,1.6056,0.045,2025Q4
2025-11-07,1.593,-0.78,1.593,-0.0078000000000000005,2025Q4
2025-11-10,1.581,-0.75,1.581,-0.0075,2025Q4
2025-11-11,1.5349,-2.92,1.5349,-0.0292,2025Q4
2025-11-12,1.5372,0.15,1.5372,0.0015,2025Q4
2025-11-13,1.5303,-0.45,1.5303,-0.0045000000000000005,2025Q4
2025-11-14,1.4689,-4.01,1.4689,-0.0401,2025Q4
2025-11-17,1.4825,0.93,1.4825,0.009300000000000001,2025Q4
2025-11-18,1.4928,0.69,1.4928,0.0069,2025Q4
2025-11-19,1.5008,0.54,1.5008,0.0054,2025Q4
2025-11-20,1.5202,1.29,1.5202,0.0129,2025Q4
2025-11-21,1.4154,-6.89,1.4154,-0.0689,2025Q4
2025-11-24,1.3882,-1.92,1.3882,-0.0192,2025Q4
2025-11-25,1.4649,5.53,1.4649,0.0553,2025Q4
2025-11-26,1.5443,5.42,1.5443,0.0542,2025Q4
2025-11-27,1.5275,-1.09,1.5275,-0.0109,2025Q4
2025-11-28,1.5303,0.18,1.5303,0.0018,2025Q4
2025-12-01,1.5398,0.62,1.5398,0.0062,2025Q4
2025-12-02,1.5369,-0.19,1.5369,-0.0019,2025Q4
2025-12-03,1.5535,1.08,1.5535,0.0108,2025Q4
2025-12-04,1.5759,1.44,1.5759,0.0144,2025Q4
2025-12-05,1.5953,1.23,1.5953,0.0123,2025Q4
2025-12-08,1.7182,7.7,1.7182,0.077,2025Q4
2025-12-09,1.7873,4.02,1.7873,0.04019999999999999,2025Q4
2025-12-10,1.7903,0.17,1.7903,0.0017000000000000001,2025Q4
2025-12-11,1.7228,-3.77,1.7228,-0.0377,2025Q4
2025-12-12,1.7613,2.23,1.7613,0.0223,2025Q4
2025-12-15,1.6899,-4.05,1.6899,-0.0405,2025Q4
2025-12-16,1.6355,-3.22,1.6355,-0.0322,2025Q4
2025-12-17,1.7424,6.54,1.7424,0.0654,2025Q4
2025-12-18,1.7022,-2.31,1.7022,-0.0231,2025Q4
2025-12-19,1.6809,-1.25,1.6809,-0.0125,2025Q4
2025-12-22,1.7668,5.11,1.7668,0.051100000000000007,2025Q4
2025-12-23,1.7764,0.54,1.7764,0.0054,2025Q4
2025-12-24,1.8037,1.54,1.8037,0.0154,2025Q4
2025-12-25,1.7929,-0.6,1.7929,-0.006,2025Q4
2025-12-26,1.7503,-2.38,1.7503,-0.023799999999999998,2025Q4
2025-12-29,1.7755,1.44,1.7755,0.0144,2025Q4
2025-12-30,1.7707,-0.27,1.7707,-0.0027,2025Q4
2025-12-31,1.7304,-2.28,1.7304,-0.022799999999999997,2025Q4
2026-01-05,1.7531,1.31,1.7531,0.0131,2026Q1
2026-01-06,1.7243,-1.64,1.7243,-0.016399999999999998,2026Q1
2026-01-07,1.7758,2.99,1.7758,0.029900000000000003,2026Q1
2026-01-08,1.7359,-2.25,1.7359,-0.0225,2026Q1
2026-01-09,1.7331,-0.16,1.7331,-0.0016,2026Q1
2026-01-12,1.7171,-0.92,1.7171,-0.0092,2026Q1
2026-01-13,1.6553,-3.6,1.6553,-0.036000000000000004,2026Q1
2026-01-14,1.6959,2.45,1.6959,0.0245,2026Q1
2026-01-15,1.7446,2.87,1.7446,0.0287,2026Q1
2026-01-16,1.7626,1.03,1.7626,0.0103,2026Q1
2026-01-19,1.7424,-1.15,1.7424,-0.0115,2026Q1
2026-01-20,1.6701,-4.15,1.6701,-0.0415,2026Q1
2026-01-21,1.7179,2.86,1.7179,0.0286,2026Q1
2026-01-22,1.7791,3.56,1.7791,0.0356,2026Q1
2026-01-23,1.7456,-1.88,1.7456,-0.018799999999999997,2026Q1
2026-01-26,1.7542,0.49,1.7542,0.0049,2026Q1
2026-01-27,1.806,2.95,1.806,0.029500000000000002,2026Q1
2026-01-28,1.8209,0.83,1.8209,0.0083,2026Q1
2026-01-29,1.7889,-1.76,1.7889,-0.0176,2026Q1
2026-01-30,1.8434,3.05,1.8434,0.0305,2026Q1
2026-02-02,1.8005,-2.33,1.8005,-0.0233,2026Q1
2026-02-03,1.8906,5.0,1.8906,0.05,2026Q1
2026-02-04,1.8533,-1.97,1.8533,-0.0197,2026Q1
2026-02-05,1.767,-4.66,1.767,-0.0466,2026Q1
2026-02-06,1.7508,-0.92,1.7508,-0.0092,2026Q1
2026-02-09,1.8635,6.44,1.8635,0.0644,2026Q1
